video_id,id,floor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
averobot_floor_01-03_01_01_11_02/,3.0,1.0,-0.0030285073444247246,-0.09215790778398514,-0.08764099329710007,-0.07302254438400269,0.12316630780696869,-0.0033683194778859615,0.030246276408433914,-0.042397648096084595,0.03171147406101227,0.023593395948410034,0.08129249513149261,-0.11736677587032318,0.012987851165235043,-0.16239352524280548,0.0019929208792746067,0.06635909527540207,0.11638286709785461,-0.11139383912086487,0.032003942877054214,-0.12546855211257935,0.006480472162365913,0.03337683156132698,-0.08462587743997574,-0.010375750251114368,0.03150489181280136,-0.06198246777057648,0.16204655170440674,0.06001131236553192,-0.06710872799158096,0.019981414079666138,-0.042191825807094574,0.05906057730317116,0.02509501576423645,-0.03877963870763779,0.1266060471534729,-0.08014217019081116,0.09223446995019913,-0.009206753224134445,0.07960809767246246,0.018840156495571136,0.06095809489488602,0.028726885095238686,-0.03590407967567444,-0.049394626170396805,-0.11342405527830124,-0.14455553889274597,0.015094177797436714,-0.00772531284019351,0.1260739117860794,0.05131638050079346,-0.12561526894569397,0.04174554720520973,0.0619981475174427,-0.06991639733314514,-0.028323795646429062,0.07290217280387878,0.1339050680398941,0.018931973725557327,-0.0847756639122963,-0.22521016001701355,-0.13377028703689575,-0.0646185502409935,-0.006617407780140638,0.26876431703567505,0.007427822798490524,0.1347520500421524,0.0842420756816864,0.01169879361987114,0.06869466602802277,-0.13600175082683563,0.02351631410419941,-0.1334782838821411,0.03839755803346634,-0.12277311086654663,-0.0008188759093172848,-0.029749203473329544,0.014497163705527782,0.1278257966041565,-0.09134560823440552,-0.10531596094369888,-0.16402283310890198,-0.04510363191366196,0.00843545701354742,0.02799333818256855,0.12247331440448761,0.0007734682294540107,0.09047836065292358,-0.09738075733184814,-0.18284863233566284,0.1976761370897293,0.09424345195293427,0.03282009810209274,-0.024887384846806526,0.01689470000565052,0.10573707520961761,0.06656419485807419,-0.02141883410513401,-0.10156282782554626,-0.20101498067378998,0.029498804360628128,-0.07305373251438141,0.17246636748313904,0.10466214269399643,-0.09139320254325867,0.025649307295680046,0.06988617032766342,-0.04455050826072693,-0.04257989302277565,-0.07560346275568008,-0.13205845654010773,0.020989004522562027,0.06082642450928688,0.08068811893463135,0.13201315701007843,-0.028080368414521217,0.05453052744269371,-0.011348137632012367,0.10289482027292252,0.06932234019041061,0.0773681253194809,-0.042932625859975815,-0.05365990474820137,0.0834951177239418,0.023984432220458984,0.06071948632597923,-0.11414272338151932,0.05722539871931076,0.04019935429096222
averobot_floor_01-03_01_01_11_02/,3.0,1.0,-0.024575266987085342,-0.08102105557918549,-0.12391100823879242,-0.059442128986120224,0.0717373862862587,-0.06730933487415314,0.041439127177000046,-0.058203961700201035,0.00995164830237627,0.014471066184341908,0.07769474387168884,-0.10004200786352158,0.006471359636634588,-0.1590890884399414,-0.007316593546420336,0.0733911469578743,0.12384732812643051,-0.12925845384597778,0.022525573149323463,-0.14895404875278473,-0.011885539628565311,0.00653682230040431,-0.06814704835414886,-0.05427880585193634,0.04226962849497795,-0.06510186195373535,0.16518302261829376,0.053321633487939835,-0.0499255433678627,0.03285737335681915,-0.06233374401926994,0.03139987587928772,0.04930965602397919,-0.0337076336145401,0.1185111254453659,-0.04400850832462311,0.16296902298927307,-0.0028520154301077127,0.06599654257297516,-0.014268101193010807,0.07296951115131378,0.09869032353162766,-0.05537422001361847,-0.02068179100751877,-0.09408122301101685,-0.12643177807331085,-0.002936847507953644,-0.02917185053229332,0.11279183626174927,0.06705981492996216,-0.1492341309785843,-0.010610886849462986,0.04864912107586861,-0.03827166184782982,-0.07434513419866562,0.10272955149412155,0.14067670702934265,0.05535099282860756,-0.07456762343645096,-0.2245129942893982,-0.14725500345230103,-0.03239128738641739,-0.04436952993273735,0.23260650038719177,-0.009393779560923576,0.16177140176296234,0.06292010843753815,-0.0016205322463065386,0.07578782737255096,-0.14828035235404968,0.04955761507153511,-0.08200158178806305,0.009816508740186691,-0.14171501994132996,0.01182019617408514,-0.02849736623466015,0.015942756086587906,0.11792244017124176,-0.03870472311973572,-0.13380184769630432,-0.15553055703639984,-0.02430039830505848,0.01012497115880251,-0.030857862904667854,0.10017375648021698,-0.002482313197106123,0.07332823425531387,-0.03624045103788376,-0.1729239821434021,0.23491884768009186,0.07310265302658081,0.030548544600605965,-0.009732536040246487,0.029775045812129974,0.0513717383146286,0.08252814412117004,-0.01460930984467268,-0.10969635844230652,-0.18070852756500244,0.06221320852637291,-0.05512363836169243,0.17037184536457062,0.1294819712638855,-0.11340508610010147,0.06716407835483551,0.07535114884376526,-0.020102687180042267,-0.041829515248537064,-0.09028582274913788,-0.1035953089594841,0.032223522663116455,0.050406865775585175,0.07797784358263016,0.13536499440670013,-0.045250654220581055,0.05297577753663063,-0.012033886276185513,0.0880693793296814,0.08267387002706528,0.07619300484657288,-0.016069483011960983,-0.0742427259683609,0.07575999945402145,0.02633662521839142,0.05966183543205261,-0.09711308032274246,0.07460729777812958,0.02859310992062092
averobot_floor_01-03_01_01_11_02/,3.0,1.0,-0.00996331311762333,-0.10242809355258942,-0.0748615711927414,-0.07339788228273392,0.09287428855895996,-0.04778990522027016,0.03129972517490387,-0.05495182052254677,0.02741127461194992,0.028329424560070038,0.08880844712257385,-0.09891699254512787,0.032922741025686264,-0.15256109833717346,-0.027054045349359512,0.09376021474599838,0.11751465499401093,-0.12364601343870163,0.03940417990088463,-0.12738493084907532,0.023054176941514015,0.017259901389479637,-0.07699720561504364,-0.03905831277370453,0.04795587435364723,-0.08998046815395355,0.16245479881763458,0.07987523078918457,-0.04581865295767784,0.03001612052321434,-0.08584495633840561,0.05824980139732361,0.028735723346471786,-0.04610706493258476,0.11273279041051865,-0.07495410740375519,0.14640742540359497,0.0032051182352006435,0.05785653367638588,0.016925672069191933,0.0846497118473053,0.04826357960700989,-0.03326741233468056,-0.021817633882164955,-0.12431035190820694,-0.12868012487888336,0.0015337675577029586,-0.023802336305379868,0.11563185602426529,0.0713544487953186,-0.1521908938884735,0.027736026793718338,0.04238491505384445,-0.056400567293167114,-0.05079135298728943,0.07057425379753113,0.13783791661262512,0.05414872616529465,-0.08118725568056107,-0.21140173077583313,-0.1513931006193161,-0.04734589904546738,-0.035929374396800995,0.2325044870376587,-0.016612716019153595,0.16610583662986755,0.08494045585393906,0.019096003845334053,0.07651660591363907,-0.1631835401058197,0.017111146822571754,-0.11502260714769363,0.02439825050532818,-0.11944351345300674,-0.006494165863841772,-0.02282274141907692,0.017999127507209778,0.10517028719186783,-0.06508920341730118,-0.12402281910181046,-0.15330751240253448,-0.03637233003973961,0.03189365193247795,-0.011755852960050106,0.10464482009410858,0.0009928831132128835,0.07800815254449844,-0.04960695281624794,-0.17792551219463348,0.23726528882980347,0.08489559590816498,0.0207052044570446,0.015642158687114716,0.00785696879029274,0.08941899985074997,0.07803268730640411,-0.010844182223081589,-0.10059070587158203,-0.20052918791770935,0.043501246720552444,-0.05556135252118111,0.1665591150522232,0.11387358605861664,-0.12258892506361008,0.01821049675345421,0.06742654740810394,-0.01635970175266266,-0.03777962550520897,-0.07593243569135666,-0.11158795654773712,0.0397210419178009,0.04713582992553711,0.10310424119234085,0.10810594260692596,-0.032056014984846115,0.027858087792992592,0.01068369671702385,0.1049705371260643,0.08184271305799484,0.060488343238830566,-0.0293657835572958,-0.0513303205370903,0.07558346539735794,0.019484292715787888,0.07929395884275436,-0.0847669467329979,0.06548981368541718,0.05983966588973999
averobot_floor_01-03_01_01_11_02/,3.0,1.0,-0.007342791650444269,-0.10726949572563171,-0.062405526638031006,-0.11820710450410843,0.13390254974365234,-0.0035253737587481737,0.017756590619683266,-0.016193073242902756,0.04601991921663284,0.05457184463739395,0.10638660192489624,-0.10757973045110703,0.0029541500844061375,-0.14794619381427765,-0.003924392629414797,0.0885123759508133,0.040059976279735565,-0.06255166977643967,0.059370361268520355,-0.173413947224617,-0.011217125691473484,0.05277317017316818,-0.03613888472318649,0.05893753468990326,0.04090813919901848,-0.03470080345869064,0.17893627285957336,0.07623184472322464,-0.11338745057582855,-0.03366859629750252,-0.07491669058799744,0.08970671892166138,0.028003768995404243,-0.023666705936193466,0.13598951697349548,-0.0637204721570015,0.06611981242895126,0.0035530447494238615,0.16503703594207764,0.002721659140661359,0.04903886839747429,-0.03616924211382866,-0.022295789793133736,-0.08663860708475113,-0.08991606533527374,-0.11207535117864609,0.0205976739525795,-0.06104964762926102,0.11245904862880707,0.06026096269488335,-0.10874062031507492,0.12656660377979279,0.07850677520036697,-0.1274990290403366,0.02660916931927204,0.11791804432868958,0.09366179257631302,0.015420801937580109,-0.06319482624530792,-0.2102682739496231,-0.05947471410036087,-0.07625146955251694,-0.029777174815535545,0.1953338235616684,0.05157339572906494,0.12124433368444443,0.08367926627397537,0.038944534957408905,0.01905013620853424,-0.11291372776031494,-0.008934884332120419,-0.12615571916103363,0.04656422510743141,-0.15343362092971802,0.004768100567162037,-0.06291285902261734,-0.04214981943368912,0.10291558504104614,-0.12344268709421158,-0.10995183140039444,-0.1441371589899063,-0.03822345286607742,0.051473092287778854,0.10264432430267334,0.1021934226155281,0.025738462805747986,0.08299888670444489,-0.04648358002305031,-0.12972880899906158,0.13692106306552887,0.06902977079153061,0.02587580867111683,-0.028343534097075462,0.025492213666439056,0.18370498716831207,0.021540073677897453,-0.04662461206316948,-0.11933151632547379,-0.19840095937252045,0.03056987375020981,-0.06053070351481438,0.14679262042045593,0.061745401471853256,-0.13542845845222473,-0.014535057358443737,0.06056147441267967,-0.02630160190165043,0.013437650166451931,-0.06398015469312668,-0.11812865734100342,0.04742249846458435,0.07782259583473206,0.09424076974391937,0.11381644010543823,0.014750857837498188,0.07673539221286774,0.02236347645521164,0.12379924952983856,0.053688742220401764,0.08071044832468033,-0.08283167332410812,-0.016243284568190575,0.116858571767807,0.03836681321263313,0.07997842878103256,-0.1397860199213028,0.08186399936676025,0.022077027708292007
averobot_floor_02-03_02_01_16_05/,3.0,2.0,0.03568347543478012,0.008266342803835869,-0.10002541542053223,-0.04008208215236664,0.0551631823182106,0.01010950468480587,0.12141050398349762,-0.1564595103263855,-0.0198194719851017,0.06843508034944534,0.1448051631450653,-0.15125395357608795,0.04955323785543442,0.022955935448408127,-0.008024940267205238,0.15047001838684082,0.13255415856838226,-0.1227618157863617,-0.09809444844722748,-0.011527438648045063,0.11809031665325165,0.05232991650700569,0.017549941316246986,-0.061916545033454895,0.11414410918951035,-0.119630828499794,0.11117948591709137,-0.0048098876141011715,0.029006926342844963,0.055916231125593185,-0.0013098915806040168,0.031773801892995834,0.01744561828672886,0.09787643700838089,0.07180264592170715,0.10515403747558594,-0.007167469244450331,-0.06398963928222656,-0.053554683923721313,-0.04610921069979668,0.021633213385939598,0.057975053787231445,0.019616488367319107,0.10674542933702469,-0.020555388182401657,-0.18438181281089783,0.017367301508784294,-0.13133427500724792,0.04584139958024025,0.02728104777634144,-0.1466032713651657,-0.0843743160367012,-0.23023825883865356,0.0005069219041615725,-0.0885917991399765,0.000933209725189954,-0.051355089992284775,0.04706861078739166,-0.09999778121709824,-0.13770103454589844,-0.08367013186216354,-0.013007762841880322,0.10722612589597702,-0.0587553009390831,-0.12421708554029465,0.13262242078781128,-0.08506657928228378,0.13624027371406555,0.11551691591739655,-0.021183142438530922,0.009118141606450081,0.09161719679832458,-0.03406001254916191,-0.09107859432697296,-0.011106339283287525,0.06622432172298431,0.11132699251174927,-0.1364564597606659,0.0018214407609775662,0.04627276957035065,-0.09630464017391205,0.16232328116893768,0.06095489114522934,0.1359211504459381,0.13239413499832153,0.0630704015493393,0.052302710711956024,-0.12055667489767075,0.030546216294169426,0.049840375781059265,0.04375927895307541,0.007739479187875986,0.12803710997104645,0.15478993952274323,-0.054550960659980774,0.07572424411773682,-0.14005820453166962,0.005170873831957579,-0.10695605725049973,0.056101132184267044,-0.016395246610045433,0.0881255567073822,0.001045835786499083,-0.08238513767719269,0.018388621509075165,-0.03535677120089531,-0.03810754045844078,0.06617499887943268,-0.11752949655056,-0.0005350777064450085,0.1044485792517662,0.018027711659669876,0.13222943246364594,0.06491343677043915,0.007452219724655151,0.04386899620294571,0.11133275181055069,-0.043735895305871964,-0.10937555134296417,0.0286934282630682,0.16843202710151672,0.20085884630680084,0.12358872592449188,-0.09066689014434814,-0.04914742335677147,-0.03134208172559738,-0.0463046133518219,-0.04222659394145012
averobot_floor_02-03_02_01_16_05/,3.0,2.0,0.03408430144190788,0.004285804927349091,-0.12392678111791611,-0.050698548555374146,0.10974950343370438,0.07642955332994461,0.10908292233943939,-0.1322236806154251,0.00502702547237277,0.012080098502337933,0.09541410207748413,-0.1812007576227188,0.010077415034174919,0.06773335486650467,-0.03161962330341339,0.12743577361106873,0.15090279281139374,-0.15645399689674377,-0.09031921625137329,-0.005197283811867237,0.11465948820114136,0.06713823229074478,0.035725418478250504,-0.07341793924570084,0.11596668511629105,-0.07649531960487366,0.06219535693526268,-0.041305456310510635,0.058377187699079514,0.07177067548036575,0.059072330594062805,-0.013513423502445221,0.062412671744823456,0.07246462255716324,0.03380998596549034,0.15111535787582397,-0.020014207810163498,-0.04585527256131172,-0.1037355363368988,-0.0173387061804533,0.04475228488445282,0.04088299348950386,0.033249687403440475,0.08201748877763748,0.05958825349807739,-0.1566137820482254,-0.02047272026538849,-0.032421812415122986,0.04671414941549301,0.011288574896752834,-0.14485301077365875,-0.0649859830737114,-0.21726931631565094,-0.009145483374595642,-0.16405540704727173,0.02208668552339077,-0.04123465344309807,0.012298244051635265,-0.04338953644037247,-0.12224894762039185,-0.11928931623697281,0.024583879858255386,0.0832122191786766,0.02371840365231037,-0.16612888872623444,0.09151352196931839,-0.056033242493867874,0.09357455372810364,0.16121692955493927,-0.057225558906793594,0.015547494404017925,0.06839034706354141,-0.03930334374308586,-0.09885510802268982,-0.04030183330178261,0.03348706662654877,0.13380545377731323,-0.15249894559383392,-0.014017844572663307,0.029313717037439346,-0.11822987347841263,0.1725614368915558,0.04790770635008812,0.09081947058439255,0.12284380942583084,0.031904857605695724,0.08308850228786469,-0.09899675846099854,0.056388840079307556,0.07020088285207748,0.031080864369869232,0.03136862441897392,0.1553623080253601,0.14603883028030396,-0.07233264297246933,0.08134040236473083,-0.10604631155729294,-0.005936274770647287,-0.15380311012268066,0.12782979011535645,0.019635986536741257,0.0328974723815918,0.018821433186531067,-0.029654834419488907,-0.015614924021065235,-0.033871084451675415,-0.022821292281150818,0.028006132692098618,-0.09595728665590286,-0.0009151112171821296,0.05245338752865791,0.019906561821699142,0.12255241721868515,0.1109790951013565,0.036541007459163666,-0.011335731483995914,0.11715187132358551,-0.022583402693271637,-0.0853704959154129,-0.023118404671549797,0.20008234679698944,0.2195088118314743,0.10603812336921692,-0.06069888547062874,-0.03938863053917885,-0.0654764249920845,0.002598751103505492,-0.008902916684746742
averobot_floor_02-03_02_01_16_05/,3.0,2.0,0.004035167396068573,0.053065717220306396,-0.13474707305431366,-0.11437463015317917,0.07452860474586487,0.048936184495687485,0.10934354364871979,-0.14878027141094208,0.01803714968264103,-0.03767487779259682,0.16265875101089478,-0.11224686354398727,-0.01903904415667057,0.03253689780831337,0.009700573980808258,0.10552531480789185,0.14057114720344543,-0.09198395162820816,-0.06341715902090073,-0.01004338450729847,0.11781452596187592,0.016761785373091698,0.03809177875518799,-0.07804742455482483,0.15225555002689362,-0.0037774438969790936,0.06874023377895355,-0.07333871722221375,0.11032827943563461,0.09418436884880066,0.029862454161047935,0.04661579057574272,0.06578706949949265,0.07180402427911758,0.09900861233472824,0.14199388027191162,-0.01756172999739647,0.01448227372020483,-0.03130865842103958,-0.0160848218947649,0.01841428317129612,0.08339948952198029,-0.05317460000514984,0.096542589366436,-0.006500604562461376,-0.14613524079322815,-0.033311426639556885,-0.10494177043437958,0.05562828853726387,0.03259529918432236,-0.12738201022148132,-0.07087709754705429,-0.16283796727657318,-0.001843524631112814,-0.09005763381719589,0.04284600168466568,-0.056684087961912155,0.02480584755539894,-0.059835031628608704,-0.08372896909713745,-0.06746678799390793,-0.003124932525679469,0.046066928654909134,-0.06561145186424255,-0.09378836303949356,0.11430009454488754,-0.0886949822306633,0.16973869502544403,0.21257857978343964,-0.020473694428801537,0.01836376078426838,0.12879379093647003,-0.12809163331985474,-0.08232416212558746,-0.039991650730371475,0.032813798636198044,0.12225071340799332,-0.1799791008234024,-0.04372045025229454,0.013848627917468548,-0.11748569458723068,0.1382567584514618,0.027756480500102043,0.09994819760322571,0.1611899733543396,0.08219291269779205,0.08276678621768951,-0.1070028766989708,-0.015843994915485382,0.043656907975673676,0.028108710423111916,0.023616047576069832,0.1236167624592781,0.07799727469682693,-0.12153227627277374,0.1375369131565094,-0.11320418119430542,-0.0001766682107700035,-0.12541815638542175,0.03949127718806267,-0.048904161900281906,0.0519295334815979,0.043416183441877365,-0.07226956635713577,-0.025621045380830765,-0.01387703325599432,-0.017146272584795952,0.012660827487707138,-0.06235523149371147,-0.01442898903042078,0.05656745284795761,-0.003858442883938551,0.09870049357414246,0.024248888716101646,0.06839503347873688,0.06673829257488251,0.09864819794893265,-0.0091465525329113,0.00332638225518167,0.04442625492811203,0.20378345251083374,0.23909175395965576,0.16426974534988403,-0.10849910974502563,-0.04646893963217735,-0.05562116578221321,-0.05360760912299156,0.011533363722264767
averobot_floor_02-03_02_01_16_05/,3.0,2.0,0.013448696583509445,0.012772917747497559,-0.1028735488653183,-0.08745428174734116,0.08123012632131577,0.016306381672620773,0.1340525895357132,-0.19127465784549713,0.014745539985597134,-0.001914424472488463,0.12321430444717407,-0.13310496509075165,-0.004253319930285215,0.06208249181509018,-0.005049825180321932,0.18192557990550995,0.1537124514579773,-0.12075828015804291,-0.09690917283296585,-0.020345086231827736,0.08982708305120468,0.033695388585329056,-0.03075140342116356,-0.1105562373995781,0.11754754930734634,-0.014102601446211338,0.13898436725139618,-0.028049703687429428,0.047326307743787766,0.13429255783557892,0.04887639731168747,0.06423421949148178,0.07583975046873093,0.08264677226543427,0.04893966764211655,0.15733548998832703,-0.016062026843428612,-0.012814534828066826,-0.0053879376500844955,0.017625052481889725,0.029584186151623726,0.07946440577507019,-0.0261452104896307,0.0799291804432869,-0.012870700098574162,-0.1574784517288208,-0.06737861782312393,-0.09224074333906174,0.01081814058125019,0.05255952477455139,-0.1322997510433197,-0.08554287254810333,-0.1718360334634781,0.03704854100942612,-0.054397571831941605,-0.008997039869427681,-0.028004668653011322,0.055135615170001984,-0.06704507023096085,-0.14017200469970703,-0.11467964947223663,-0.02348785288631916,0.06495975703001022,-0.0013345389161258936,-0.10030081868171692,0.10248257964849472,-0.09011150151491165,0.0898226723074913,0.1585727483034134,-0.032321274280548096,0.023829292505979538,0.09083079546689987,-0.029676834121346474,-0.09590088576078415,-0.035735808312892914,0.04827600345015526,0.10297475755214691,-0.16520996391773224,0.03123360127210617,0.027586590498685837,-0.12066862732172012,0.15122142434120178,0.06312132626771927,0.11841460317373276,0.11377771943807602,0.08241129666566849,0.08648651838302612,-0.07685001939535141,0.008909652940928936,0.09098953008651733,0.0183740071952343,0.03432045504450798,0.1219571903347969,0.08916762471199036,-0.07874400168657303,0.11138731241226196,-0.1335453987121582,-0.021356981247663498,-0.1595727950334549,0.05098135769367218,-0.01648399606347084,0.09402620047330856,-0.03341582417488098,-0.08389829844236374,0.012780070304870605,-0.046319905668497086,-0.05467049777507782,0.0315752848982811,-0.07512816041707993,-0.01764695905148983,0.09705477207899094,-0.004086825996637344,0.11880176514387131,0.07952328771352768,0.04551893472671509,0.042726799845695496,0.09974228590726852,-0.005827513989061117,-0.02763080969452858,-0.0040493798442184925,0.19018645584583282,0.20923101902008057,0.16253069043159485,-0.1485254317522049,-0.056916095316410065,-0.03200416639447212,0.00312804221175611,-0.015626192092895508
averobot_floor_03-03_03_01_27_08/,3.0,3.0,0.02770976535975933,-0.015723584219813347,-0.025542711839079857,-0.03518882021307945,-0.009155228734016418,-0.07549417018890381,0.00983016099780798,-0.16073380410671234,0.09072329849004745,-0.011594495736062527,-0.012604222632944584,-0.18956345319747925,0.0029723383486270905,-0.052655115723609924,-0.04380680248141289,0.0026268446817994118,0.05526871234178543,-0.014109478332102299,-0.08832018822431564,-0.018263837322592735,0.2202916145324707,0.06688839197158813,-0.008745703846216202,-0.12898240983486176,0.14483508467674255,-0.08234614878892899,0.021675962954759598,0.02040313184261322,0.1004425585269928,0.15094093978405,-0.06403740495443344,0.0347401425242424,-0.059206873178482056,0.05780838802456856,0.04099011793732643,0.07261398434638977,-0.10617081075906754,0.004654787015169859,-0.11049187928438187,-0.07992805540561676,-0.04313968867063522,0.10328299552202225,-0.0001202954663312994,-0.0329434759914875,0.029969029128551483,-0.04335411638021469,-0.019059233367443085,0.03409865126013756,0.050878092646598816,0.08453135192394257,-0.0817171037197113,-0.09975692629814148,-0.06895983219146729,0.04863502457737923,-0.1232985109090805,-0.12856844067573547,-0.08887731283903122,-0.06664358079433441,-0.0865703672170639,-0.030687522143125534,-0.11986281722784042,0.006140189245343208,-0.0005849569570273161,0.02173505164682865,-0.024588417261838913,0.10257488489151001,-0.043070998042821884,0.03173406794667244,0.16551169753074646,-0.06333955377340317,0.004240813665091991,0.010079771280288696,-0.03074113465845585,-0.1632428765296936,-0.10256312787532806,-0.007693660911172628,0.09337128698825836,-0.13893549144268036,0.06587657332420349,-0.030608002096414566,-0.032488588243722916,0.06311431527137756,0.11255383491516113,0.11780615150928497,0.09156782925128937,0.06015656515955925,0.10581375658512115,-0.10149941593408585,-0.02543765865266323,0.11240466684103012,0.1627381592988968,0.19454053044319153,0.07156059145927429,0.1603573113679886,-0.08269581943750381,0.16186308860778809,-0.0768153965473175,0.028904717415571213,-0.04227399080991745,0.035383693873882294,0.10460984706878662,0.060278646647930145,0.13922911882400513,-0.05063421651721001,-0.032470863312482834,0.03761470690369606,-0.12622180581092834,0.10762042552232742,-0.10992805659770966,-0.10171479731798172,0.1003594622015953,-0.21490076184272766,-0.0775793194770813,0.1580343395471573,0.11554158478975296,0.005837318021804094,0.06719817221164703,0.0616854690015316,-0.0375194251537323,0.04519105702638626,0.1650734543800354,0.13678376376628876,-0.06871722638607025,-0.05694277584552765,-0.08376635611057281,-0.03786720335483551,-0.05228085070848465,-0.07763458788394928
averobot_floor_03-03_03_01_27_08/,3.0,3.0,0.009968322701752186,-0.02700454369187355,-0.010827915742993355,-0.027996644377708435,-0.008434362709522247,-0.05171352997422218,0.013641318306326866,-0.1567331850528717,0.0779370591044426,-0.04242806136608124,0.01170128583908081,-0.19744786620140076,0.02088920772075653,-0.053198300302028656,-0.025621522217988968,0.006031777244061232,0.06128222495317459,-0.032444100826978683,-0.07947501540184021,-0.0068273539654910564,0.1988779604434967,0.0514238178730011,0.025860706344246864,-0.12493319809436798,0.12183289974927902,-0.09315013140439987,0.03356902673840523,0.006866886280477047,0.09053279459476471,0.14477461576461792,-0.0721210390329361,0.010989687405526638,-0.0543641671538353,0.06713968515396118,0.04757431149482727,0.09790266305208206,-0.08263538032770157,-0.011363126337528229,-0.11957857012748718,-0.0626760795712471,-0.009501457214355469,0.10432296246290207,0.007389236241579056,-0.027003204450011253,0.04649057239294052,-0.047630682587623596,0.015432143583893776,0.017375387251377106,0.07374051958322525,0.08188264816999435,-0.09485092014074326,-0.11340878158807755,-0.07502153515815735,0.04251868277788162,-0.14112018048763275,-0.12357020378112793,-0.09069331735372543,-0.03798271715641022,-0.0731070339679718,-0.020792536437511444,-0.09525219351053238,-0.002954802243039012,0.022341636940836906,0.01879066415131092,-0.05515468493103981,0.1177433505654335,-0.030789611861109734,0.040302932262420654,0.1791151911020279,-0.055609460920095444,-0.006601149681955576,0.014567547477781773,-0.028618883341550827,-0.13838911056518555,-0.10944931209087372,0.013016373850405216,0.08755131810903549,-0.123502217233181,0.05922001600265503,-0.022476956248283386,-0.05873536318540573,0.07940399646759033,0.11404245346784592,0.11916472762823105,0.10356157273054123,0.04409549757838249,0.14142954349517822,-0.09602193534374237,-0.0406082347035408,0.11684109270572662,0.15030260384082794,0.19412928819656372,0.08386556804180145,0.16346758604049683,-0.10893086344003677,0.1709870845079422,-0.09506430476903915,0.0320434533059597,-0.05695617198944092,0.06606464087963104,0.08452168107032776,0.03482595086097717,0.14785756170749664,-0.018082989379763603,-0.011105312034487724,0.03576093539595604,-0.12750165164470673,0.13019414246082306,-0.12625442445278168,-0.10267306119203568,0.11110641062259674,-0.21799379587173462,-0.05088525265455246,0.15644776821136475,0.0938619002699852,0.008724892511963844,0.07576526701450348,0.04146379977464676,-0.03418535366654396,0.03139601647853851,0.16287899017333984,0.12094748765230179,-0.07548025995492935,-0.05323755741119385,-0.0885135754942894,-0.04366561397910118,-0.06299877911806107,-0.07993503659963608
